,"STATEN ISLAND ANNUALIZE SALE FOR 2018.  (All Sales From  January 1, 2018 - December 31, 2018)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0,Sales File as of 4/11/2019.  Coop Sales Files as of 4/11/2019.,,,,,,,,,,,,,,,,,,,,
1,Neighborhood Name and Descriptive Data is as of Final Roll 18/19,,,,,,,,,,,,,,,,,,,,
2,Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
3,"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
",TAX CLASS AS OF FINAL ROLL 18/19,"BLOCK
","LOT
","EASE-MENT
",BUILDING CLASS AS OF FINAL ROLL 18/19,"ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
587,5,ARROCHAR-SHORE ACRES,10 COOPS - ELEVATOR APARTMENTS,2,2833,31,,D4,"20 CLIFF ST, 2L",,10305,0,0,0,0,0,1964,2,D4,150000,2018-03-07 00:00:00
588,5,ARROCHAR-SHORE ACRES,10 COOPS - ELEVATOR APARTMENTS,2,2833,31,,D4,"20 CLIFF STREET, 8C",,10305,0,0,0,0,0,1964,2,D4,300000,2018-09-11 00:00:00
589,5,ARROCHAR-SHORE ACRES,10 COOPS - ELEVATOR APARTMENTS,2,2833,31,,D4,"20 CLIFF STREET, 8H",,10305,0,0,0,0,0,1964,2,D4,270000,2018-08-08 00:00:00
590,5,ARROCHAR-SHORE ACRES,10 COOPS - ELEVATOR APARTMENTS,2,2833,31,,D4,"20 CLIFF STREET, 5K",,10305,0,0,0,0,0,1964,2,D4,325000,2018-07-23 00:00:00
591,5,ARROCHAR-SHORE ACRES,10 COOPS - ELEVATOR APARTMENTS,2,2833,31,,D4,"20 CLIFF STREET, 7E",,10305,0,0,0,0,0,1964,2,D4,420000,2018-07-24 00:00:00
592,5,ARROCHAR-SHORE ACRES,13 CONDOS - ELEVATOR APARTMENTS,2,2832,1004,,R4,6 NEW LANE,1B,10305,1,0,1,0,772,1987,2,R4,295000,2018-07-20 00:00:00
593,5,ARROCHAR-SHORE ACRES,13 CONDOS - ELEVATOR APARTMENTS,2,2832,1015,,R4,6 NEW LANE,2B,10305,1,0,1,0,796,1987,2,R4,283000,2018-08-15 00:00:00
594,5,ARROCHAR-SHORE ACRES,13 CONDOS - ELEVATOR APARTMENTS,2,2832,1028,,R4,6 NEW LANE,3B,10305,1,0,1,0,835,1987,2,R4,0,2018-07-23 00:00:00
595,5,ARROCHAR-SHORE ACRES,13 CONDOS - ELEVATOR APARTMENTS,2,2832,1029,,R4,6 NEW LANE,3C,10305,1,0,1,0,838,1987,2,R4,307000,2018-07-31 00:00:00
596,5,ARROCHAR-SHORE ACRES,13 CONDOS - ELEVATOR APARTMENTS,2,2832,1055,,R4,6 NEW LANE,5C,10305,1,0,1,0,838,1987,2,R4,350000,2018-10-31 00:00:00
597,5,ARROCHAR-SHORE ACRES,13 CONDOS - ELEVATOR APARTMENTS,2,2832,1094,,R4,6 NEW LANE,8C,10305,1,0,1,0,838,1987,2,R4,300000,2018-08-21 00:00:00
598,5,BLOOMFIELD,30 WAREHOUSES,4,1801,25,,E1,436 SPENCER STREET,,10314,0,1,1,14723,7500,1987,4,E1,550000,2018-07-19 00:00:00
599,5,BLOOMFIELD,30 WAREHOUSES,4,1815,192,,E1,335 CHELSEA ROAD,,10314,0,1,1,31752,4000,1960,4,E1,1900000,2018-04-26 00:00:00
600,5,BLOOMFIELD,30 WAREHOUSES,4,1815,192,,E1,335 CHELSEA ROAD,,10314,0,1,1,31752,4000,1960,4,E1,0,2018-04-26 00:00:00
601,5,BLOOMFIELD,31 COMMERCIAL VACANT LAND,4,1815,260,,V1,BLOOMFIELD AVENUE,,0,0,0,0,98190,0,0,4,V1,1545375,2018-02-02 00:00:00
602,5,BLOOMFIELD,31 COMMERCIAL VACANT LAND,4,1865,20,,V7,N/A WASHINGTON AVENUE,,0,0,0,0,27176,0,0,4,V7,0,2018-01-29 00:00:00
603,5,BLOOMFIELD,31 COMMERCIAL VACANT LAND,4,1865,250,,V1,FOREST AVENUE,,0,0,0,0,43501,0,0,4,V1,0,2018-01-29 00:00:00
604,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1516,27,,A5,560 WEST CASWELL AVENUE,,10314,1,0,1,2700,1260,2003,1,A5,472500,2018-01-25 00:00:00
605,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1516,40,,A5,37B SUMNER AVENUE,,10314,1,0,1,2700,1260,2003,1,A5,412000,2018-10-30 00:00:00
606,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1516,40,,A5,37B SUMNER AVENUE,,10314,1,0,1,2700,1260,2003,1,A5,10000,2018-02-07 00:00:00
607,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1516,49,,A2,19 SUMNER AVENUE,,10314,1,0,1,9810,1008,1955,1,A2,0,2018-02-15 00:00:00
608,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1517,41,,A1,76 SUMNER AVENUE,,10314,1,0,1,3273,1536,1899,1,A1,535000,2018-03-15 00:00:00
609,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1560,36,,A5,31 GREENTREE LANE,,10314,1,0,1,1254,1250,1984,1,A5,500,2018-05-25 00:00:00
610,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1560,46,,A5,22 CALCAGNO COURT,,10314,1,0,1,2353,1272,2005,1,A5,208779,2018-12-14 00:00:00
611,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1560,190,,A1,14 RICHARD LANE,,10314,1,0,1,4080,2068,1982,1,A1,0,2018-04-20 00:00:00
612,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1574,71,,A1,100 GRAHAM AVENUE,,10314,1,0,1,4240,1898,1970,1,A1,789000,2018-01-11 00:00:00
613,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1574,166,,A5,99 COMMERCE STREET,,10314,1,0,1,3000,1472,1970,1,A5,658000,2018-07-17 00:00:00
614,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1575,23,,A1,15 OLIVER PLACE,,10314,1,0,1,4200,1824,1970,1,A1,509250,2018-12-07 00:00:00
615,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1575,23,,A1,15 OLIVER PLACE,,10314,1,0,1,4200,1824,1970,1,A1,577917,2018-02-01 00:00:00
616,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1577,11,,A1,44 COMMERCE STREET,,10314,1,0,1,4200,1868,1970,1,A1,699900,2018-08-20 00:00:00
617,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1582,11,,A9,93 RENEE PL,,10314,1,0,1,2750,1600,1975,1,A9,0,2018-05-29 00:00:00
618,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1582,11,,A9,93 RENEE PLACE,,10314,1,0,1,2750,1600,1975,1,A9,370000,2018-05-25 00:00:00
619,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1583,50,,A9,88 RENEE PLACE,,10314,1,0,1,2316,1280,1978,1,A9,589000,2018-08-06 00:00:00
620,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1590,9,,A1,25 FIELDSTONE ROAD,,10314,1,0,1,4000,1788,1970,1,A1,675000,2018-06-04 00:00:00
621,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1590,27,,A9,282 LANDER AVENUE,,10314,1,0,1,2400,1444,1995,1,A9,550000,2018-10-19 00:00:00
622,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1591,85,,A5,23 HIRSCH LANE,,10314,1,0,1,1147,1410,1995,1,A5,235673,2018-05-08 00:00:00
623,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1591,90,,A5,37 HIRSCH LANE,,10314,1,0,1,1302,1410,1995,1,A5,448000,2018-03-27 00:00:00
624,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1594,54,,A2,62 KIRSHON AVENUE,,10314,1,0,1,5800,888,1950,1,A2,545000,2018-12-10 00:00:00
625,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1594,61,,A9,46 KIRSHON AVENUE,,10314,1,0,1,2500,1248,1975,1,A9,480000,2018-05-21 00:00:00
626,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1594,64,,A9,40 KIRSHON AVENUE,,10314,1,0,1,2500,1248,1975,1,A9,375000,2018-06-14 00:00:00
627,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1595,100,,A1,64 LANDER AVENUE,,10314,1,0,1,6360,974,1950,1,A1,547000,2018-04-20 00:00:00
628,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1595,156,,S1,457 HILLMAN AVENUE,,10314,1,1,2,2500,2679,1997,1,S1,625000,2018-05-24 00:00:00
629,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1595,163,,A5,435 HILLMAN AVENUE,,10314,1,0,1,2630,1600,1997,1,A5,618000,2018-08-30 00:00:00
630,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1596,16,,A2,113 LANDER AVENUE,,10314,1,0,1,6000,2873,2016,1,A2,1170987,2018-02-01 00:00:00
631,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1596,58,,A2,104 KIRSHON AVENUE,,10314,1,0,1,5800,1348,1950,1,A2,0,2018-03-13 00:00:00
632,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1596,60,,A5,100 KIRSHON AVENUE,,10314,1,0,1,2200,1204,2003,1,A5,514000,2018-09-26 00:00:00
633,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1597,1,,A2,142 LANDER AVENUE,,10314,1,0,1,9075,1138,1950,1,A2,975000,2018-03-06 00:00:00
634,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1597,54,,A5,341 HILLMAN AVENUE,,10314,1,0,1,1800,1260,1970,1,A5,288990,2018-07-10 00:00:00
635,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1597,59,,A5,327 HILLMAN AVENUE,,10314,1,0,1,1881,1368,1970,1,A5,519888,2018-07-17 00:00:00
636,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1597,86,,A5,261 HILLMAN AVENUE,,10314,1,0,1,1854,1260,1970,1,A5,450000,2018-01-18 00:00:00
637,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1597,95,,A5,247 HILLMAN AVENUE,,10314,1,0,1,1854,1260,1970,1,A5,476000,2018-02-21 00:00:00
638,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1597,202,,A5,321D HILLMAN AVENUE,,10314,1,0,1,1350,1260,1975,1,A5,465000,2018-05-01 00:00:00
639,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1597,203,,A5,321E HILLMAN AVENUE,,10314,1,0,1,1725,1284,1975,1,A5,462500,2018-03-16 00:00:00
640,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1598,69,,A2,162 KIRSHON AVENUE,,10314,1,0,1,4300,2150,1965,1,A2,0,2018-07-27 00:00:00
641,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1600,12,,A5,194 ROMAN AVENUE,,10314,1,0,1,2573,1445,2015,1,A5,575000,2018-11-08 00:00:00
642,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1600,15,,A5,200 ROMAN AVENUE,,10314,1,0,1,2528,1445,2015,1,A5,610000,2018-10-31 00:00:00
643,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1600,37,,A5,17 PYRAMID COURT,,10314,1,0,1,1474,1445,2014,1,A5,590000,2018-04-18 00:00:00
644,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1600,42,,A5,217 ROMAN AVENUE,,10314,1,0,1,1550,1645,2014,1,A5,585000,2018-05-01 00:00:00
645,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1600,44,,A5,211 ROMAN AVENUE,,10314,1,0,1,1555,1645,2014,1,A5,580000,2018-11-08 00:00:00
646,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1600,48,,A5,199 ROMAN AVENUE,,10314,1,0,1,1550,1645,2014,1,A5,500630,2018-04-23 00:00:00
647,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1602,17,,A5,157 ROMAN AVENUE,,10314,1,0,1,3347,1484,2015,1,A5,623000,2018-08-02 00:00:00
648,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1605,47,,A2,113 ROMAN AVENUE,,10314,1,0,1,3772,2150,1965,1,A2,0,2018-02-21 00:00:00
649,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1605,52,,A5,121 ROMAN AVENUE,,10314,1,0,1,2484,1304,1965,1,A5,580000,2018-05-03 00:00:00
650,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1605,54,,A9,123 ROMAN AVENUE,,10314,1,0,1,2484,1304,1965,1,A9,570000,2018-07-20 00:00:00
651,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1605,96,,A5,142 ROMAN AVENUE,,10314,1,0,1,3200,1304,1965,1,A5,489000,2018-01-12 00:00:00
652,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1605,112,,A2,110 ROMAN AVENUE,,10314,1,0,1,3760,2150,1965,1,A2,655000,2018-12-21 00:00:00
653,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1606,11,,A2,135 KIRSHON AVENUE,,10314,1,0,1,6432,891,1950,1,A2,10,2018-12-05 00:00:00
654,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1607,10,,A2,91 KIRSHON AVENUE,,10314,1,0,1,5760,1110,1953,1,A2,562000,2018-07-17 00:00:00
655,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1608,26,,A2,3 ARLENE STREET,,10314,1,0,1,5400,1045,1950,1,A2,558500,2018-03-29 00:00:00
656,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1609,10,,A2,96 LAMBERTS LANE,,10314,1,0,1,5915,1260,1945,1,A2,0,2018-03-15 00:00:00
657,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1610,29,,A2,29 SELDIN AVENUE,,10314,1,0,1,5922,1110,1953,1,A2,550000,2018-10-15 00:00:00
658,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1610,29,,A2,29 SELDIN AVENUE,,10314,1,0,1,5922,1110,1953,1,A2,660000,2018-03-23 00:00:00
659,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1611,34,,A9,21 ASTOR AVENUE,,10314,1,0,1,2272,1260,1995,1,A9,499000,2018-04-18 00:00:00
660,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1615,55,,A5,65 LEIGH AVENUE,,10314,1,0,1,2800,1768,1985,1,A5,525000,2018-10-12 00:00:00
661,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1615,94,,A5,22 CASWELL LANE,,10314,1,0,1,1800,1268,1985,1,A5,464000,2018-01-19 00:00:00
662,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1615,111,,A5,50 ELSON STREET,,10314,1,0,1,2070,1200,1985,1,A5,0,2018-01-26 00:00:00
663,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1615,116,,A5,58 ELSON STREET,,10314,1,0,1,2520,1989,1987,1,A5,588500,2018-09-25 00:00:00
664,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1616,40,,A5,70 ELSON STREET,,10314,1,0,1,2520,1380,1986,1,A5,508000,2018-12-05 00:00:00
665,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1616,64,,A5,297 LAMBERTS LANE,,10314,1,0,1,1350,1150,1986,1,A5,425000,2018-06-06 00:00:00
666,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1616,72,,A9,311 LAMBERTS LANE,,10314,1,0,1,2790,1380,1986,1,A9,495000,2018-06-27 00:00:00
667,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1616,80,,A9,325 LAMBERTS LANE,,10314,1,0,1,2700,1800,1986,1,A9,555000,2018-08-29 00:00:00
668,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1620,8,,A9,83 LONGDALE STREET,,10314,1,0,1,2340,1350,1975,1,A9,550000,2018-10-05 00:00:00
669,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1620,8,,A9,83 LONGDALE ST,,10314,1,0,1,2340,1350,1975,1,A9,225000,2018-05-01 00:00:00
670,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1620,14,,A9,67 LONGDALE STREET,,10314,1,0,1,3025,1344,1977,1,A9,610000,2018-05-10 00:00:00
671,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1620,64,,A9,214 FAHY AVENUE,,10314,1,0,1,2376,1110,1975,1,A9,497000,2018-02-02 00:00:00
672,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1621,21,,A5,70 LONGDALE STREET,,10314,1,0,1,2500,1326,1981,1,A5,635000,2018-09-14 00:00:00
673,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1622,43,,A5,71 ELSON STREET,,10314,1,0,1,2550,1470,1981,1,A5,499000,2018-08-20 00:00:00
674,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1631,31,,A9,61 CASWELL LANE,,10314,1,0,1,2520,1296,1987,1,A9,467000,2018-07-13 00:00:00
675,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1631,33,,A9,63 CASWELL LANE,,10314,1,0,1,1350,1080,1987,1,A9,277000,2018-03-14 00:00:00
676,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1631,33,,A9,63 CASWELL LANE,,10314,1,0,1,1350,1080,1987,1,A9,425000,2018-07-18 00:00:00
677,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1631,63,,A5,104 GAULDY AVENUE,,10314,1,0,1,2520,1296,1987,1,A5,468000,2018-08-07 00:00:00
678,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1631,70,,A9,94 GAULDY AVENUE,,10314,1,0,1,1620,1296,1987,1,A9,395460,2018-08-23 00:00:00
679,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1632,31,,A9,8 AYE COURT,,10314,1,0,1,2828,1332,1987,1,A9,465000,2018-10-15 00:00:00
680,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1632,42,,A9,22 AYE COURT,,10314,1,0,1,1748,1332,1987,1,A9,0,2018-06-28 00:00:00
681,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1632,73,,A5,66 FAHY AVENUE,,10314,1,0,1,2250,1720,1998,1,A5,582000,2018-05-30 00:00:00
682,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1632,86,,A9,88 FAHY AVENUE,,10314,1,0,1,1600,1798,1987,1,A9,0,2018-09-10 00:00:00
683,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1632,98,,A5,25 BRAD LANE,,10314,1,0,1,900,1500,1997,1,A5,476000,2018-12-27 00:00:00
684,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1632,211,,A5,109 GAULDY AVENUE,,10314,1,0,1,1854,1998,1987,1,A5,0,2018-01-25 00:00:00
685,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1632,229,,A5,131 GAULDY AVENUE,,10314,1,0,1,1962,1998,1987,1,A5,516000,2018-09-24 00:00:00
686,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1632,232,,A5,135 GAULDY AVENUE,,10314,1,0,1,3052,1998,1987,1,A5,0,2018-01-23 00:00:00
687,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1641,69,,A5,176 JULES DRIVE,,10314,1,0,1,2684,1868,1960,1,A5,447000,2018-02-09 00:00:00
688,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1643,59,,A9,67 DOMAIN STREET,,10314,1,0,1,2634,1528,1970,1,A9,0,2018-04-27 00:00:00
689,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1643,59,,A9,67 DOMAIN STREET,,10314,1,0,1,2634,1528,1970,1,A9,0,2018-08-15 00:00:00
690,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1644,100,,A5,625 GOETHALS ROAD NORTH,,10314,1,0,1,2359,1288,2008,1,A5,0,2018-04-03 00:00:00
691,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1644,101,,A5,627 GOETHALS ROAD NORTH,,10314,1,0,1,1521,1140,2008,1,A5,0,2018-04-03 00:00:00
692,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1644,102,,A5,629 GOETHALS ROAD NORTH,,10314,1,0,1,1777,1368,2008,1,A5,0,2018-04-03 00:00:00
693,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1644,104,,A5,631 GOETHALS ROAD NORTH,,10314,1,0,1,1760,1330,2008,1,A5,0,2018-04-03 00:00:00
694,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1644,105,,A5,633 GOETHALS ROAD NORTH,,10314,1,0,1,1480,1332,2008,1,A5,0,2018-04-03 00:00:00
695,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1644,106,,A5,635 GOETHALS ROAD NORTH,,10314,1,0,1,2250,1288,2008,1,A5,0,2018-04-03 00:00:00
696,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1646,103,,A9,5 COMSTOCK AVENUE,,10314,1,0,1,2653,1700,1970,1,A9,0,2018-03-10 00:00:00
697,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1655,23,,A5,285 JULES DRIVE,,10314,1,0,1,2500,1518,1955,1,A5,429000,2018-08-13 00:00:00
698,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1655,93,,A1,237 JULES DRIVE,,10314,1,0,1,2420,1560,1970,1,A1,440000,2018-04-09 00:00:00
699,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1656,8,,A5,220 ADA DRIVE,,10314,1,0,1,2576,1288,1978,1,A5,360000,2018-07-23 00:00:00
700,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1657,3,,A5,165 JULES DRIVE,,10314,1,0,1,2450,1550,1950,1,A5,319300,2018-03-27 00:00:00
701,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1657,78,,A5,87 REGIS DRIVE,,10314,1,0,1,2420,1456,1970,1,A5,365000,2018-07-23 00:00:00
702,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1657,105,,A5,142 ADA DRIVE,,10314,1,0,1,3520,1288,1970,1,A5,505000,2018-02-15 00:00:00
703,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1657,132,,A5,92 ADA DRIVE,,10314,1,0,1,3300,1288,1970,1,A5,505000,2018-10-15 00:00:00
704,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1659,110,,A5,17 MADAN COURT,,10314,1,0,1,1393,1321,1994,1,A5,420000,2018-10-10 00:00:00
705,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1660,66,,A5,143 JULES DRIVE,,10314,1,0,1,2500,1550,1960,1,A5,0,2018-01-03 00:00:00
706,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1660,78,,A5,46 REGIS DRIVE,,10314,1,0,1,2880,1530,1980,1,A5,460000,2018-02-14 00:00:00
707,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1670,7,,A5,623 SOUTH AVENUE,,10303,1,0,1,2000,1247,2015,1,A5,534581,2018-04-23 00:00:00
708,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1670,8,,A5,621 SOUTH AVENUE,,10303,1,0,1,2000,1247,2015,1,A5,525000,2018-02-26 00:00:00
709,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1670,243,,A5,103 AMADOR STREET,,10303,1,0,1,2500,1644,1970,1,A5,0,2018-08-17 00:00:00
710,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1670,319,,A5,36 AMADOR STREET,,10303,1,0,1,2832,1376,1975,1,A5,0,2018-11-26 00:00:00
711,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1670,326,,A5,22 AMADOR STREET,,10303,1,0,1,2976,1344,1975,1,A5,445900,2018-08-02 00:00:00
712,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1671,45,,A5,111 BIRCH ROAD,,10303,1,0,1,2250,1520,1973,1,A5,436800,2018-12-21 00:00:00
713,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1675,13,,A5,46 LUDWIG LANE,,10303,1,0,1,1740,1800,2000,1,A5,311295,2018-12-17 00:00:00
714,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1675,19,,A5,60 LUDWIG LANE,,10303,1,0,1,2818,1800,1991,1,A5,0,2018-06-12 00:00:00
715,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,98,,A5,7C LUDWIG LANE,,10303,1,0,1,2000,1800,2000,1,A5,422918,2018-05-17 00:00:00
716,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,105,,A5,9 LUDWIG LANE,,10303,1,0,1,4300,1800,2000,1,A5,495000,2018-08-24 00:00:00
717,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,109,,A5,15 LUDWIG LANE,,10303,1,0,1,1960,1800,2000,1,A5,0,2018-07-20 00:00:00
718,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,129,,A5,47 LUDWIG LANE,,10303,1,0,1,2670,2807,1999,1,A5,455000,2018-05-17 00:00:00
719,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,184,,A5,123 AMITY PLACE,,10303,1,0,1,2552,1680,1991,1,A5,0,2018-04-10 00:00:00
720,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,202,,A5,79 AMITY PLACE,,10303,1,0,1,1605,953,1988,1,A5,314000,2018-01-10 00:00:00
721,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,244,,A5,31 FRANCESCA LN,,10303,1,0,1,1456,1324,1988,1,A5,300000,2018-09-05 00:00:00
722,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,273,,A5,75 FRANCESCA LANE,,10303,1,0,1,1312,1324,1988,1,A5,282828,2018-06-08 00:00:00
723,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,273,,A5,75 FRANCESCA LANE,,10303,1,0,1,1312,1324,1988,1,A5,373900,2018-06-15 00:00:00
724,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,295,,A5,100 BENJAMIN DRIVE,,10303,1,0,1,1472,1324,1988,1,A5,359000,2018-05-31 00:00:00
725,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,305,,A5,84 BENJAMIN DRIVE,,10303,1,0,1,3036,1595,1988,1,A5,470000,2018-06-29 00:00:00
726,5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,312,,A5,76 BENJAMIN DRIVE,,10303,1,0,1,1656,1595,1988,1,A5,0,2018-01-23 00:00:00
